period,Return,corp_code,Ex_Return,Next_Ex_Return
2022Q2,0.0,00137012,-0.00875,-0.00875
2022Q3,0.0,00137012,-0.00875,-0.00875
2022Q4,0.0,00137012,-0.00875,0.48825598802395215
2023Q1,0.4970059880239521,00137012,0.48825598802395215,0.27391666666666664
2023Q2,0.2826666666666666,00137012,0.27391666666666664,-0.09191008316008317
2023Q3,-0.08316008316008316,00137012,-0.09191008316008317,-0.0949178004535147
2023Q4,-0.08616780045351469,00137012,-0.0949178004535147,-0.029841811414392093
2024Q1,-0.021091811414392092,00137012,-0.029841811414392093,0.1420738276299112
2024Q2,0.1508238276299112,00137012,0.1420738276299112,-0.20037995594713662
2024Q3,-0.1916299559471366,00137012,-0.20037995594713662,-0.123191416893733
2024Q4,-0.114441416893733,00137012,-0.123191416893733,-0.03951923076923077
2025Q1,-0.03076923076923077,00137012,-0.03951923076923077,0.05950396825396823
2025Q2,0.06825396825396823,00137012,0.05950396825396823,0.31071508172362555
2025Q3,0.31946508172362553,00137012,0.31071508172362555,-0.07181306306306309
2025Q4,-0.06306306306306309,00137012,-0.07181306306306309,-0.1229326923076923
2026Q1,-0.11418269230769229,00137012,-0.1229326923076923,-0.11187075983717773
2020Q2,1.079722703639515,00141608,1.070972703639515,0.8745833333333333
2020Q3,0.8833333333333333,00141608,0.8745833333333333,0.07974557522123885
2020Q4,0.08849557522123885,00141608,0.07974557522123885,0.5319004065040651
2021Q1,0.5406504065040652,00141608,0.5319004065040651,0.39494393139841694
2021Q2,0.4036939313984169,00141608,0.39494393139841694,-0.19953947368421052
2021Q3,-0.1907894736842105,00141608,-0.19953947368421052,-0.15509146341463417
2021Q4,-0.14634146341463417,00141608,-0.15509146341463417,-0.029158163265306146
2022Q1,-0.020408163265306145,00141608,-0.029158163265306146,-0.17680555555555552
2022Q2,-0.1680555555555555,00141608,-0.17680555555555552,-0.11058639398998335
2022Q3,-0.10183639398998334,00141608,-0.11058639398998335,-0.15559014869888474
2022Q4,-0.14684014869888473,00141608,-0.15559014869888474,0.1764351851851851
2023Q1,0.18518518518518512,00141608,0.1764351851851851,0.3533823529411764
2023Q2,0.3621323529411764,00141608,0.3533823529411764,-0.18553812415654522
2023Q3,-0.1767881241565452,00141608,-0.18553812415654522,-0.07268442622950819
2023Q4,-0.06393442622950818,00141608,-0.07268442622950819,0.12084719789842382
2024Q1,0.12959719789842383,00141608,0.12084719789842382,0.14473837209302334
2024Q2,0.15348837209302335,00141608,0.14473837209302334,0.034260752688172004
2024Q3,0.043010752688172005,00141608,0.034260752688172004,0.3340335051546391
2024Q4,0.34278350515463907,00141608,0.3340335051546391,-0.10759836852207291
2025Q1,-0.0988483685220729,00141608,-0.10759836852207291,0.20104765708200215
2025Q2,0.20979765708200215,00141608,0.20104765708200215,0.6585035211267605
2025Q3,0.6672535211267605,00141608,0.6585035211267605,-0.19460005279831047
2025Q4,-0.18585005279831046,00141608,-0.19460005279831047,-0.21627269779507138
2026Q1,-0.20752269779507138,00141608,-0.21627269779507138,0.010889934533551617
2020Q2,0.3507194244604317,00159795,0.3419694244604317,0.2615562583222371
2020Q3,0.2703062583222371,00159795,0.2615562583222371,0.4011032494758911
2020Q4,0.4098532494758911,00159795,0.4011032494758911,-0.09425185873605954
2021Q1,-0.08550185873605953,00159795,-0.09425185873605954,-0.04127032520325199
2021Q2,-0.03252032520325199,00159795,-0.04127032520325199,-0.012951680672268893
2021Q3,-0.004201680672268893,00159795,-0.012951680672268893,-0.10157700421940927
2021Q4,-0.09282700421940926,00159795,-0.10157700421940927,0.08427325581395342
2022Q1,0.09302325581395343,00159795,0.08427325581395342,0.2338031914893617
2022Q2,0.24255319148936172,00159795,0.2338031914893617,-0.19368150684931504
2022Q3,-0.18493150684931503,00159795,-0.19368150684931504,-0.0801785714285714
2022Q4,-0.0714285714285714,00159795,-0.0801785714285714,0.10256221719457018
2023Q1,0.11131221719457018,00159795,0.10256221719457018,-0.06005293159609123
2023Q2,-0.05130293159609123,00159795,-0.06005293159609123,0.06850321888412017
2023Q3,0.07725321888412018,00159795,0.06850321888412017,-0.08125996015936252
2023Q4,-0.07250996015936251,00159795,-0.08125996015936252,-0.08692869415807566
